PLAYER_ID,PERSON_ID,FIRST_NAME,LAST_NAME,FULL_NAME,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,IS_ACTIVE,affiliation_state,affiliation_country,PLAYER_NAME,TimeFrame,PTS,AST,REB,ALL_STAR_APPEARANCES
2066,2066,Soumaila,Samake,Soumaila Samake,"Samake, Soumaila",S. Samake,1978-03-18T00:00:00,,Mali,Republic of Mali/Mali,6-10,240,2,0,Center,Active,1610612747,Lakers,LAL,lakers,Los Angeles,soumaila_samake,2000,2002,N,Y,Y,2000,2,36,False,Republic of Mali,Mali,Soumaila Samake,career,1.4,0.1,1.6,0
200798,200798,Cheikh,Samb,Cheikh Samb,"Samb, Cheikh",C. Samb,1984-10-22T00:00:00,,USA,Senegal/USA,,,1,,,Inactive,0,,,,,cheikh_samb,2007,2008,Y,Y,Y,2006,2,51,False,Senegal,USA,Cheikh Samb,career,1.0,0.0,1.4,0
1629102,1629102,Brandon,Sampson,Brandon Sampson,"Sampson, Brandon",B. Sampson,1997-05-01T00:00:00,Louisiana State University,USA, USA/USA,6-5,184,1,44,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,brandon_sampson,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,False, USA,USA,Brandon Sampson,2018-19,5.1,0.7,1.1,0.043
203960,203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,1993-03-20T00:00:00,St. John's (NY),USA,St. John's (NY)/USA,,,3,,,Inactive,0,,,,,jakarr_sampson,2014,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,St. John's (NY),USA,JaKarr Sampson,career,5.5,0.8,2.7,0
2441,2441,Jamal,Sampson,Jamal Sampson,"Sampson, Jamal",J. Sampson,1983-05-15T00:00:00,California,USA,California/USA,6-11,235,5,7,Forward-Center,Active,1610612743,Nuggets,DEN,nuggets,Denver,jamal_sampson,2002,2006,Y,Y,Y,2002,2,46,False,California,USA,Jamal Sampson,career,2.0,0.4,3.4,0
78055,78055,Ralph,Sampson,Ralph Sampson,"Sampson, Ralph",R. Sampson,1960-07-07T00:00:00,Virginia,USA,Virginia/USA,7-4,228,8,50,Center,Active,1610612764,Bullets,WAS,wizards,Washington,HISTADD_ralph_sampson,1983,1991,N,Y,Y,1983,1,1,False,Virginia,USA,Ralph Sampson,career,15.4,2.3,8.8,3
202396,202396,Samardo,Samuels,Samardo Samuels,"Samuels, Samardo",S. Samuels,1989-01-09T00:00:00,Louisville,Jamaica,Louisville/Jamaica,,,2,,,Inactive,0,,,,,samardo_samuels,2010,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Louisville,Jamaica,Samardo Samuels,career,5.9,0.4,3.4,0
2143,2143,Pepe,Sanchez,Pepe Sanchez,"Sanchez, Pepe",J. Sanchez,1977-05-08T00:00:00,Temple,Argentina,Temple ''00/Argentina,6-4,195,1,6,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,pepe_sanchez,2000,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Temple ''00,Argentina,Pepe Sanchez,career,0.5,1.3,0.6,0
78057,78057,Frankie,Sanders,Frankie Sanders,"Sanders, Frankie",F. Sanders,1957-01-23T00:00:00,Southern University,USA,Southern University/USA,6-6,200,1,4,Forward,Active,1610612758,Kings,KCK,kings,Kansas City,HISTADD_frankiej_sanders,1978,1980,N,Y,Y,1978,1,20,False,Southern University,USA,Frankie Sanders,career,5.1,1.0,1.9,0
1874,1874,Jeff,Sanders,Jeff Sanders,"Sanders, Jeff",J. Sanders,1966-01-14T00:00:00,Georgia Southern,USA,Georgia Southern/USA,6-8,225,3,34,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,jeff_sanders,1989,1992,N,Y,Y,1989,1,20,False,Georgia Southern,USA,Jeff Sanders,career,2.0,0.5,1.9,0
202336,202336,Larry,Sanders,Larry Sanders,"Sanders, Larry",L. Sanders,1988-11-21T00:00:00,Va Commonwealth,USA,Virginia Commonwealth/USA,,,5,,,Inactive,0,,,,,larry_sanders,2010,2016,Y,Y,Y,2010,1,15,False,Virginia Commonwealth,USA,Larry Sanders,career,6.4,0.7,5.7,0
2684,2684,Melvin,Sanders,Melvin Sanders,"Sanders, Melvin",M. Sanders,1981-01-03T00:00:00,Oklahoma State,USA,Oklahoma State/USA,,,1,,,Inactive,0,,,,,melvin_sanders,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Oklahoma State,USA,Melvin Sanders,career,2.6,0.2,1.4,0
78059,78059,Mike,Sanders,Mike Sanders,"Sanders, Mike",M. Sanders,1960-05-07T00:00:00,California-Los Angeles,USA,UCLA/USA,6-6,210,10,33,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_mike_sanders,1982,1992,N,Y,Y,1982,4,74,False,UCLA,USA,Mike Sanders,career,8.0,1.4,3.0,0
78060,78060,Thomas,Sanders,Thomas Sanders,"Sanders, Thomas",T. Sanders,1938-11-08T00:00:00,New York University,USA,N.Y.U./USA,6-6,210,12,16,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_satch_sanders,1960,1972,N,Y,Y,1960,1,8,False,N.Y.U.,USA,Thomas Sanders,career,9.6,1.1,6.3,0
2091,2091,Daniel,Santiago,Daniel Santiago,"Santiago, Daniel",D. Santiago,1976-06-24T00:00:00,Saint Vincent,Puerto Rico,St. Vincent/Puerto Rico,7-1,256,4,15,Center,Active,1610612749,Bucks,MIL,bucks,Milwaukee,daniel_santiago,2000,2004,N,Y,Y,Undrafted,Undrafted,Undrafted,False,St. Vincent,Puerto Rico,Daniel Santiago,career,3.4,0.3,2.1,0
78061,78061,Bob,Santini,Bob Santini,"Santini, Bob",B. Santini,1935-02-17T00:00:00,Iona,USA,Iona/USA,6-5,190,0,5,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_bob_santini,1955,1955,N,Y,Y,1953,5,,False,Iona,USA,Bob Santini,career,2.8,0.3,0.8,0
78062,78062,Wayne,Sappleton,Wayne Sappleton,"Sappleton, Wayne",W. Sappleton,1960-11-17T00:00:00,Loyola-Chicago,USA,Loyola (Chicago)/USA,6-9,215,0,44,Forward,Active,1610612751,Nets,NJN,nets,New Jersey,HISTADD_wayne_sappleton,1984,1984,N,Y,Y,1982,2,38,False,Loyola (Chicago),USA,Wayne Sappleton,career,2.9,0.2,2.3,0
203967,203967,Dario,Saric,Dario Saric,"Saric, Dario",D. Saric,1994-04-08T00:00:00, ,Croatia,Anadolu Efes (Turkey)/Croatia,6-10,223,3,,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,dario_saric,2016,2019,N,Y,Y,2014,1,12,False,Anadolu Efes (Turkey),Croatia,Dario Saric,2018-19,10.6,1.6,5.6,0.088
987,987,Jason,Sasser,Jason Sasser,"Sasser, Jason",J. Sasser,1974-01-13T00:00:00,Texas Tech,USA,Texas Tech ''96/USA,6-7,225,2,23,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,jason_sasser,1996,2002,N,Y,Y,1996,2,41,False,Texas Tech ''96,USA,Jason Sasser,career,2.1,0.3,1.1,0
2219,2219,Jeryl,Sasser,Jeryl Sasser,"Sasser, Jeryl",J. Sasser,1979-02-13T00:00:00,Southern Methodist,USA,Southern Methodist ''01/USA,6-6,200,2,5,Guard,Active,1610612753,Magic,ORL,magic,Orlando,jeryl_sasser,2001,2002,N,Y,Y,2001,1,22,False,Southern Methodist ''01,USA,Jeryl Sasser,career,2.5,0.8,2.3,0
203107,203107,Tomas,Satoransky,Tomas Satoransky,"Satoransky, Tomas",T. Satoransky,1991-10-30T00:00:00, ,Czech Republic, Czech Republic/Czech Republic,6-7,210,3,,Guard-Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,tomas_satoransky,2016,2019,N,Y,Y,2012,2,32,False, Czech Republic,Czech Republic,Tomas Satoransky,2018-19,8.9,5.0,3.5,0.092
2261,2261,Kenny,Satterfield,Kenny Satterfield,"Satterfield, Kenny",K. Satterfield,1981-04-10T00:00:00,Cincinnati,USA,Cincinnati ''03/USA,6-2,170,2,11,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,kenny_satterfield,2001,2002,N,Y,Y,2001,2,53,False,Cincinnati ''03,USA,Kenny Satterfield,career,4.3,2.3,1.3,0
78063,78063,Frank,Saul,Frank Saul,"Saul, Frank",F. Saul,1924-02-16T00:00:00,Seton Hall,USA,Seton Hall/USA,6-2,185,5,10,Guard,Active,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_pep_saul,1949,1954,N,Y,Y,1949,1,10,False,Seton Hall,USA,Frank Saul,career,5.6,1.6,2.0,0
78064,78064,Woody,Sauldsberry,Woody Sauldsberry,"Sauldsberry, Woody",W. Sauldsberry,1934-07-11T00:00:00,Texas Southern,USA,Texas Southern/USA,6-7,220,6,18,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_woody_sauldsberry,1957,1965,N,Y,Y,1957,8,60,False,Texas Southern,USA,Woody Sauldsberry,career,10.7,1.1,7.8,1
78065,78065,Fred,Saunders,Fred Saunders,"Saunders, Fred",F. Saunders,1951-06-13T00:00:00,Syracuse,USA,Syracuse/USA,6-7,210,3,12,Forward,Active,1610612762,Jazz,UTA,jazz,New Orleans,HISTADD_fred_saunders,1974,1977,N,Y,Y,1974,2,31,False,Syracuse,USA,Fred Saunders,career,5.3,1.1,3.0,0
78066,78066,Don,Savage,Don Savage,"Savage, Don",D. Savage,1928-04-09T00:00:00,Le Moyne,USA,Le Moyne/USA,6-3,205,1,15,Forward,Active,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_don_savage,1951,1956,N,Y,Y,1951,2,14,False,Le Moyne,USA,Don Savage,career,3.2,0.8,1.8,0
2453,2453,Predrag,Savovic,Predrag Savovic,"Savovic, Predrag",P. Savovic,1976-05-21T00:00:00,Hawaii,Yugoslavia,Hawaii ''02/Yugoslavia,6-6,225,1,4,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,predrag_savovic,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Hawaii ''02,Yugoslavia,Predrag Savovic,career,3.1,0.8,0.9,0
78067,78067,Alan,Sawyer,Alan Sawyer,"Sawyer, Alan",A. Sawyer,1928-01-01T00:00:00,California-Los Angeles,USA,UCLA/USA,6-5,195,0,,Forward,Active,1610610036,Capitols,WAS,capitols,Washington,HISTADD_alan_sawyer,1950,1950,N,Y,Y,1950,3,,False,UCLA,USA,Alan Sawyer,career,6.6,0.8,3.8,0
2243,2243,Brian,Scalabrine,Brian Scalabrine,"Scalabrine, Brian",B. Scalabrine,1978-03-18T00:00:00,Southern California,USA,USC/USA,6-9,235,11,24,Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,brian_scalabrine,2001,2011,N,Y,Y,2001,2,34,False,USC,USA,Brian Scalabrine,career,3.1,0.8,2.0,0
2637,2637,Alex,Scales,Alex Scales,"Scales, Alex",A. Scales,1978-07-03T00:00:00,Oregon,USA,Oregon/USA,,,0,,,Inactive,0,,,,,alex_scales,2005,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Oregon,USA,Alex Scales,career,0.0,0.0,0.0,0
78068,78068,Dewayne,Scales,Dewayne Scales,"Scales, Dewayne",D. Scales,1958-12-28T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,208,2,32,Forward,Active,1610612764,Bullets,WAS,wizards,Washington,HISTADD_dewayne_scales,1980,1983,N,Y,Y,1980,2,36,False,Louisiana State,USA,Dewayne Scales,career,4.6,0.2,2.9,0
78069,78069,Frank,Schade,Frank Schade,"Schade, Frank",F. Schade,1950-01-22T00:00:00,Wisconsin-Eau Claire,USA,Wis.-Eau Claire; Texas-El Paso/USA,6-1,170,0,15,Guard,Active,1610612758,Kings,KCK,kings,Kansas City-Omaha,HISTADD_frank_schade,1972,1972,N,Y,Y,1972,4,53,False,Wis.-Eau Claire; Texas-El Paso,USA,Frank Schade,career,1.1,1.1,0.7,0
78070,78070,Ben,Schadler,Ben Schadler,"Schadler, Ben",B. Schadler,1924-03-09T00:00:00,Northwestern,USA,Northwestern/USA,6-0,185,0,,Forward,Active,1610610025,Stags,CHS,stags,Chicago,HISTADD_ben_schadler,1947,1947,N,Y,Y,1947,,,False,Northwestern,USA,Ben Schadler,career,1.5,0.2,,0
78071,78071,Herm,Schaefer,Herm Schaefer,"Schaefer, Herm",H. Schaefer,1919-12-20T00:00:00,Indiana,USA,Indiana/USA,6-0,175,1,10,Guard,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_herm_schaefer,1948,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Indiana,USA,Herm Schaefer,career,7.6,3.2,,0
78072,78072,Bob,Schafer,Bob Schafer,"Schafer, Bob",B. Schafer,1905-04-16T00:00:00,Villanova,USA,Villanova/USA,6-3,195,0,27,Guard,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_bob_schafer,1955,1955,N,Y,Y,1955,3,17,False,Villanova,USA,Bob Schafer,career,4.1,1.0,1.3,0
78073,78073,Ben,Scharnus,Ben Scharnus,"Scharnus, Ben",B. Scharnus,1917-12-11T00:00:00,Seton Hall,USA,Seton Hall/USA,6-2,173,1,,Forward,Active,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_whitey_scharnus,1946,1948,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Seton Hall,USA,Ben Scharnus,career,2.0,0.4,,0
78074,78074,Marv,Schatzman,Marv Schatzman,"Schatzman, Marv",M. Schatzman,1927-02-18T00:00:00,Saint Louis,USA,St. Louis/USA,6-5,200,0,,Forward,Active,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_marv_schatzman,1949,1949,N,Y,Y,1949,,,False,St. Louis,USA,Marv Schatzman,career,3.4,1.1,,0
78075,78075,Fred,Schaus,Fred Schaus,"Schaus, Fred",F. Schaus,1925-06-30T00:00:00,West Virginia,USA,West Virginia/USA,6-5,205,4,17,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_fred_schaus,1949,1953,N,Y,Y,1949,3,,False,West Virginia,USA,Fred Schaus,career,12.2,2.9,6.0,1
7,7,Dan,Schayes,Dan Schayes,"Schayes, Dan",D. Schayes,1959-05-10T00:00:00,Syracuse,USA,Syracuse/USA,6-11,260,17,24,Center,Active,1610612753,Magic,ORL,magic,Orlando,dan_schayes,1981,1998,N,Y,Y,1981,1,13,False,Syracuse,USA,Dan Schayes,career,7.7,1.1,5.0,0
78076,78076,Dolph,Schayes,Dolph Schayes,"Schayes, Dolph",D. Schayes,1928-05-19T00:00:00,New York University,USA,N.Y.U./USA,6-8,195,14,4,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_dolph_schayes,1949,1963,N,Y,Y,1948,1,4,False,N.Y.U.,USA,Dolph Schayes,career,18.5,3.1,12.1,11
78078,78078,Ossie,Schectman,Ossie Schectman,"Schectman, Ossie",O. Schectman,1919-03-30T00:00:00,Long Island-Brooklyn,USA,Long Island University/USA,6-0,175,0,6,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_ossie_schectman,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Long Island University,USA,Ossie Schectman,career,8.1,2.0,,0
88,88,Steve,Scheffler,Steve Scheffler,"Scheffler, Steve",S. Scheffler,1967-09-03T00:00:00,Purdue,USA,Purdue/USA,,,6,,,Inactive,0,,,,,steve_scheffler,1990,1996,N,Y,Y,1990,2,39,False,Purdue,USA,Steve Scheffler,career,1.9,0.1,1.0,0
78080,78080,Tom,Scheffler,Tom Scheffler,"Scheffler, Tom",T. Scheffler,1954-10-27T00:00:00,Purdue,USA,Purdue/USA,6-11,240,0,50,Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_tom_scheffler,1984,1984,N,Y,Y,1977,6,117,False,Purdue,USA,Tom Scheffler,career,1.3,0.3,1.9,0
78081,78081,Dave,Schellhase,Dave Schellhase,"Schellhase, Dave",D. Schellhase,1944-10-14T00:00:00,Purdue,USA,Purdue/USA,6-3,205,1,8,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_dave_schellhase,1966,1967,N,Y,Y,1966,1,10,False,Purdue,USA,Dave Schellhase,career,2.8,0.8,1.0,0
101195,101195,Luke,Schenscher,Luke Schenscher,"Schenscher, Luke",L. Schenscher,1981-12-31T00:00:00,Georgia Tech,USA,Georgia Tech/USA,7-1,265,1,24,Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,luke_schenscher,2005,2006,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Georgia Tech,USA,Luke Schenscher,career,1.8,0.3,1.7,0
78082,78082,Herb,Scherer,Herb Scherer,"Scherer, Herb",H. Scherer,1929-12-21T00:00:00,Long Island-Brooklyn,USA,Long Island University/USA,6-9,212,1,19-22,Center,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_herb_scherer,1950,1951,N,Y,Y,1950,2,,False,Long Island University,USA,Herb Scherer,career,3.6,0.7,2.4,0
368,368,Dwayne,Schintzius,Dwayne Schintzius,"Schintzius, Dwayne",D. Schintzius,1968-10-14T00:00:00,Florida,USA,Florida/USA,7-2,285,7,55,Center,Active,1610612738,Celtics,BOS,celtics,Boston,dwayne_schintzius,1990,1998,N,Y,Y,1990,1,24,False,Florida,USA,Dwayne Schintzius,career,2.7,0.4,2.5,0
78084,78084,Dale,Schlueter,Dale Schlueter,"Schlueter, Dale",D. Schlueter,1945-11-12T00:00:00,Colorado State,USA,Colorado State/USA,6-10,225,9,54,Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_dale_schlueter,1968,1977,N,Y,Y,1967,6,63,False,Colorado State,USA,Dale Schlueter,career,5.3,1.6,5.2,0
78085,78085,Otto,Schnellbacher,Otto Schnellbacher,"Schnellbacher, Otto",O. Schnellbacher,1923-04-15T00:00:00,Kansas,USA,Kansas/USA,6-4,185,0,,Forward,Active,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_theclaw_schnellbacher,1948,1948,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Kansas,USA,Otto Schnellbacher,career,6.4,1.5,,0
78086,78086,Dick,Schnittker,Dick Schnittker,"Schnittker, Dick",D. Schnittker,1928-05-27T00:00:00,Ohio State,USA,Ohio State/USA,6-5,200,5,15,Forward,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_dick_schnittker,1950,1957,N,Y,Y,1950,1,4,False,Ohio State,USA,Dick Schnittker,career,8.3,1.3,3.8,0
78087,78087,Russ,Schoene,Russ Schoene,"Schoene, Russ",R. Schoene,1960-04-16T00:00:00,Tennessee-Chattanooga,USA,Mineral Area Coll. MO (J.C.); Tennessee-Chattanoog,6-10,210,3,40,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_russ_schoene,1982,1988,N,Y,Y,1982,2,45,False,,,Russ Schoene,career,5.1,0.6,2.5,0
78088,78088,Dave,Scholz,Dave Scholz,"Scholz, Dave",D. Scholz,1948-04-12T00:00:00,Illinois,USA,Illinois/USA,6-8,220,0,25,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_dave_scholz,1969,1969,N,Y,Y,1969,4,56,False,Illinois,USA,Dave Scholz,career,2.0,0.0,0.0,0
78089,78089,Milt,Schoon,Milt Schoon,"Schoon, Milt",M. Schoon,1922-02-25T00:00:00,Valparaiso,USA,Valparaiso/USA,6-7,230,1,,Center,Active,1610610033,Redskins,SHE,redskins,Sheboygan,HISTADD_milt_schoon,1946,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Valparaiso,USA,Milt Schoon,career,6.0,0.9,,0
96,96,Detlef,Schrempf,Detlef Schrempf,"Schrempf, Detlef",D. Schrempf,1963-01-21T00:00:00,Washington,USA,Washington/USA,6-10,235,15,12,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,detlef_schrempf,1985,2000,N,Y,Y,1985,1,8,False,Washington,USA,Detlef Schrempf,career,13.9,3.4,6.2,3
203471,203471,Dennis,Schroder,Dennis Schroder,"Schroder, Dennis",D. Schroder,1993-09-15T00:00:00, ,Germany,Germany/Germany,6-1,172,6,17,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,dennis_schroder,2013,2019,Y,Y,Y,2013,1,17,False,Germany,Germany,Dennis Schroder,2018-19,15.5,4.1,3.6,0.093
78091,78091,Howie,Schultz,Howie Schultz,"Schultz, Howie",H. Schultz,1922-07-03T00:00:00,Hamline,USA,Hamline/USA,6-6,200,2,15,Forward,Active,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_stretch_schultz,1949,1952,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Hamline,USA,Howie Schultz,career,5.3,1.7,3.1,0
78092,78092,Dick,Schulz,Dick Schulz,"Schulz, Dick",D. Schulz,1917-01-03T00:00:00,Wisconsin,USA,Wisconsin/USA,6-2,192,3,,Forward,Active,1610610033,Redskins,SHE,redskins,Sheboygan,HISTADD_dick_schulz,1946,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Wisconsin,USA,Dick Schulz,career,5.6,1.0,,0
78093,78093,John,Schweitz,John Schweitz,"Schweitz, John",J. Schweitz,1960-04-19T00:00:00,Richmond,USA,Richmond/USA,6-6,210,1,35,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_john_schweitz,1984,1986,N,Y,Y,1982,6,138,False,Richmond,USA,John Schweitz,career,2.6,0.8,1.0,0
2449,2449,Luis,Scola,Luis Scola,"Scola, Luis",L. Scola,1980-04-30T00:00:00,,Argentina,Tau Ceramica (Argentina)/Argentina,,,9,,,Inactive,0,,,,,luis_scola,2007,2016,N,Y,Y,2002,2,55,False,Tau Ceramica (Argentina),Argentina,Luis Scola,career,12.0,1.6,6.7,0
78094,78094,Freddie,Scolari,Freddie Scolari,"Scolari, Freddie",F. Scolari,1922-03-01T00:00:00,San Francisco,USA,San Francisco/USA,5-11,180,8,24,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_freddie_scolari,1946,1954,N,Y,Y,Undrafted,Undrafted,Undrafted,False,San Francisco,USA,Freddie Scolari,career,11.3,2.6,2.7,1
78095,78095,Alvin,Scott,Alvin Scott,"Scott, Alvin",A. Scott,1955-09-14T00:00:00,Oral Roberts,USA,Oral Roberts/USA,6-7,185,7,14,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_alvin_scott,1977,1984,N,Y,Y,1977,7,136,False,Oral Roberts,USA,Alvin Scott,career,4.9,1.4,3.2,0
1064,1064,Brent,Scott,Brent Scott,"Scott, Brent",B. Scott,1971-06-15T00:00:00,Rice,USA,Rice/USA,6-10,250,0,55,Forward-Center,Active,1610612754,Pacers,IND,pacers,Indiana,brent_scott,1996,1996,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Rice,USA,Brent Scott,career,1.2,0.2,0.6,0
2,2,Byron,Scott,Byron Scott,"Scott, Byron",B. Scott,1961-03-28T00:00:00,Arizona State,USA,Arizona State/USA,6-4,205,13,4,Guard,Active,1610612747,Lakers,LAL,lakers,Los Angeles,byron_scott,1983,1996,N,Y,Y,1983,1,4,False,Arizona State,USA,Byron Scott,career,14.1,2.5,2.8,0
78097,78097,Charlie,Scott,Charlie Scott,"Scott, Charlie",C. Scott,1948-12-15T00:00:00,North Carolina,USA,North Carolina/USA,6-5,175,8,11,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_charlie_scott,1971,1979,N,Y,Y,1970,7,106,False,North Carolina,USA,Charlie Scott,career,17.9,4.8,3.6,3
192,192,Dennis,Scott,Dennis Scott,"Scott, Dennis",D. Scott,1968-09-05T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,229,9,9,Forward,Active,1610612763,Grizzlies,VAN,grizzlies,Vancouver,dennis_scott,1990,1999,N,Y,Y,1990,1,4,False,Georgia Tech,USA,Dennis Scott,career,12.9,2.1,2.8,0
1109,1109,James,Scott,James Scott,"Scott, James",J. Scott,1972-06-03T00:00:00,St. John's (NY),,,6-6,180,0,32,Forward,Active,1610612748,Heat,MIA,heat,Miami,james_scott,1996,1996,N,Y,Y,Undrafted,Undrafted,Undrafted,False,,,James Scott,career,0.1,0.4,0.8,0
203118,203118,Mike,Scott,Mike Scott,"Scott, Mike",M. Scott,1988-07-16T00:00:00,Virginia,USA,Virginia/USA,6-8,237,7,1,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,mike_scott,2012,2019,Y,Y,Y,2012,2,43,False,Virginia,USA,Mike Scott,2018-19,5.8,0.8,3.5,0.063
78100,78100,Ray,Scott,Ray Scott,"Scott, Ray",R. Scott,1938-07-12T00:00:00,Portland,USA,Portland/USA,6-9,215,8,31,Forward,Active,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_ray_scott,1961,1969,N,Y,Y,1961,1,4,False,Portland,USA,Ray Scott,career,14.9,2.4,10.5,0
1035,1035,Shawnelle,Scott,Shawnelle Scott,"Scott, Shawnelle",S. Scott,1972-06-16T00:00:00,St. John's (NY),USA,St. John's (N.Y.)/USA,,,3,,,Inactive,0,,,,,shawnelle_scott,1996,2001,N,Y,Y,1994,2,43,False,St. John's (N.Y.),USA,Shawnelle Scott,career,1.8,0.2,2.2,0
78102,78102,Carey,Scurry,Carey Scurry,"Scurry, Carey",C. Scurry,1962-12-04T00:00:00,Long Island-Brooklyn,USA,Northeastern Oklahoma A&M (J.C.); Long Island Univ,6-7,188,2,20,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_carey_scurry,1985,1987,N,Y,Y,1985,2,37,False,,,Carey Scurry,career,4.7,1.1,2.9,0
78103,78103,Bruce,Seals,Bruce Seals,"Seals, Bruce",B. Seals,1953-06-18T00:00:00,Xavier (LA),USA,Xavier of Louisiana/USA,6-8,210,2,45,Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_bruce_seals,1975,1977,N,Y,Y,1975,2,21,False,Xavier of Louisiana,USA,Bruce Seals,career,10.3,1.2,4.6,0
1578,1578,Shea,Seals,Shea Seals,"Seals, Shea",S. Seals,1975-08-26T00:00:00,Tulsa,USA,Tulsa/USA,,,0,,,Inactive,0,,,,,shea_seals,1997,1997,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Tulsa,USA,Shea Seals,career,1.0,0.0,1.0,0
907,907,Malik,Sealy,Malik Sealy,"Sealy, Malik",M. Sealy,1970-02-01T00:00:00,St. John's (NY),USA,St. John's (N.Y.)/USA,6-8,200,7,2,Guard-Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,malik_sealy,1992,1999,N,Y,Y,1992,1,14,False,St. John's (N.Y.),USA,Malik Sealy,career,10.1,1.7,3.2,0
78105,78105,Ed,Searcy,Ed Searcy,"Searcy, Ed",E. Searcy,1952-04-17T00:00:00,St. John's (NY),USA,St. John's (N.Y.)/USA,6-6,210,0,32,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_ed_searcy,1975,1975,N,Y,Y,1974,5,82,False,St. John's (N.Y.),USA,Ed Searcy,career,1.5,0.3,0.0,0
